time_us,rx_bytes,tx_bytes
254777.4,0,0
255358.1,0,0
255939.9,0,0
256522.6,0,0
257105.6,0,0
257686.0,0,0
258268.8,0,0
258850.6,0,0
259431.4,0,0
260013.8,0,0
260594.8,0,0
261175.5,0,0
261758.0,0,0
262339.8,0,0
262919.9,0,0
263503.3,0,0
264084.4,0,0
264666.1,0,0
265246.8,0,0
265828.2,0,0
266408.4,0,0
266990.2,0,0
267571.9,0,0
268152.2,0,0
268733.0,0,0
269313.4,0,0
269895.8,0,0
270477.8,0,0
271059.0,0,0
271639.8,0,0
272220.5,0,0
272801.0,0,0
273383.0,0,0
273964.2,0,0
274545.1,0,0
275125.3,0,0
275707.2,0,0
276287.7,0,0
276869.3,0,0
277451.5,0,0
278032.1,0,0
278612.9,0,0
279194.8,0,0
279777.2,0,0
280359.1,0,0
280940.3,0,0
281520.4,0,0
282101.7,0,0
282682.6,0,0
283265.2,0,0
283847.5,0,0
284429.7,0,0
285011.9,0,0
285591.8,0,0
286171.4,0,0
286751.9,0,0
287333.8,0,0
287914.5,0,0
288495.4,0,0
289077.8,0,0
289658.5,0,0
290238.5,0,0
290819.2,0,0
291399.8,0,0
291979.9,0,0
292561.9,0,0
293143.1,0,0
293725.2,0,0
294306.3,0,0
294889.5,0,0
295471.6,0,0
296052.4,0,0
296635.5,0,0
297216.6,0,0
297796.7,0,0
298378.7,0,0
298959.1,0,0
299540.9,0,0
300121.5,0,0
300702.3,0,0
301284.2,0,0
301864.8,0,0
302446.3,0,0
303027.1,0,0
303607.1,0,0
304187.7,0,0
304768.2,0,0
305348.9,0,0
305931.3,0,0
306513.0,0,0
307096.1,0,0
307677.5,0,0
308258.5,0,0
308840.3,0,0
309422.2,0,0
310002.2,0,0
310583.5,0,0
311163.2,0,0
311746.1,0,0
312327.2,0,0
312908.7,0,0
313489.7,0,0
314070.2,0,0
314652.9,0,0
315234.9,0,0
315815.7,0,0
316396.8,0,0
316976.8,0,0
317557.6,0,0
318139.1,0,0
318720.0,0,0
319301.2,0,0
319883.0,0,0
320464.2,0,0
321044.8,0,0
321634.9,0,0
322215.6,0,0
322796.5,0,0
323379.4,0,0
323962.0,0,0
324544.2,0,0
325126.2,0,0
325707.1,0,0
326292.2,0,0
326874.8,0,0
327455.6,0,0
328035.9,0,0
328616.2,0,0
329196.2,0,0
329776.8,0,0
330358.0,0,0
330939.0,0,0
331519.6,0,0
332101.8,0,0
332687.4,0,0
333269.4,0,0
333850.0,0,0
334431.0,0,0
335011.6,0,0
335592.6,0,0
336173.5,0,0
336755.8,0,0
337337.4,0,0
337917.9,0,0
338498.6,0,0
339079.9,0,0
339662.5,0,0
340243.1,0,0
340824.9,0,0
341405.8,0,0
341986.4,0,0
342566.7,0,0
343148.2,0,0
343731.2,0,0
344313.1,0,0
344893.8,0,0
345474.0,0,0
346054.7,0,0
346639.6,0,0
347221.8,0,0
347804.3,0,0
348385.2,0,0
348965.7,0,0
349546.5,0,0
350129.3,0,0
350711.3,0,0
351291.0,0,0
351871.9,0,0
352453.3,0,0
353034.2,0,0
353615.4,0,0
354198.4,0,0
354779.1,0,0
355360.6,0,0
355942.8,0,0
356523.3,0,0
357105.6,0,0
357688.0,0,0
358270.1,0,0
358852.4,0,0
359433.7,0,0
360014.8,0,0
360595.4,0,0
361178.8,0,0
361763.8,0,0
362346.4,0,0
362927.2,0,0
363507.9,0,0
364090.4,0,0
364672.6,0,0
365252.3,0,0
365833.3,0,0
366415.2,0,0
366996.5,0,0
367579.2,0,0
368160.5,0,0
368745.4,0,0
369328.2,0,0
369910.7,0,0
370491.6,0,0
371071.4,0,0
371651.7,0,0
372236.2,0,0
372817.8,0,0
373398.6,0,0
373981.0,0,0
374561.4,0,0
375142.4,0,0
375724.6,0,0
376307.3,0,0
376887.7,0,0
377468.7,0,0
378050.1,0,0
378632.6,0,0
379215.5,0,0
379796.8,0,0
380377.8,0,0
380959.3,0,0
381541.4,0,0
382122.5,0,0
382703.3,0,0
383284.0,0,0
383865.2,0,0
384446.2,0,0
385027.3,0,0
385608.9,0,0
386190.8,0,0
386772.4,0,0
387354.0,0,0
387935.3,0,0
388515.5,0,0
389096.2,0,0
389678.7,0,0
390261.5,0,0
390842.4,0,0
391422.8,0,0
392004.4,0,0
392585.7,0,0
393167.7,0,0
393750.7,0,0
394331.4,0,0
394912.9,0,0
395493.8,0,0
396076.5,0,0
396659.2,0,0
397240.4,0,0
397822.5,0,0
398402.9,0,0
398984.4,0,0
399565.3,0,0
400145.8,0,0
400726.8,0,0
401308.7,0,0
401891.2,0,0
402471.6,0,0
403052.4,0,0
403632.6,0,0
404213.7,0,0
404795.8,0,0
405378.4,0,0
405959.8,0,0
406540.1,0,0
407120.8,0,0
407703.6,0,0
408287.3,0,0
408868.4,0,0
409450.0,0,0
410031.4,0,0
410612.0,0,0
411193.7,0,0
411777.1,0,0
412358.0,0,0
412938.9,0,0
413520.1,0,0
414101.8,0,0
414682.8,0,0
415264.7,0,0
415846.8,0,0
416428.1,0,0
417009.2,0,0
417590.1,0,0
418170.3,0,0
418753.7,0,0
419335.5,0,0
419918.0,0,0
420499.0,0,0
421080.1,0,0
421660.3,0,0
422240.3,0,0
422821.3,0,0
423402.3,0,0
423984.5,0,0
424565.3,0,0
425147.0,0,0
425764.2,0,0
426345.6,0,0
426926.7,0,0
427507.0,0,0
428089.2,0,0
428671.0,0,0
429251.2,0,0
429831.4,0,0
430412.0,0,0
430993.5,0,0
431576.0,0,0
432156.8,0,0
432737.8,0,0
433319.1,0,0
433900.1,0,0
434482.4,0,0
435062.9,0,0
435644.6,0,0
436224.1,0,0
436804.7,0,0
437385.2,0,0
437966.7,0,0
438546.5,0,0
439128.2,0,0
439710.3,0,0
440291.0,0,0
440872.0,0,0
441452.7,0,0
442033.2,0,0
442614.4,0,0
443195.7,0,0
443776.2,0,0
444357.5,0,0
444938.9,0,0
445521.5,0,0
446104.1,0,0
446685.1,0,0
447267.0,0,0
447848.2,0,0
448428.1,0,0
449008.9,0,0
449589.9,0,0
450171.3,0,0
450752.6,0,0
451332.9,0,0
451913.5,0,0
452495.8,0,0
453076.6,0,0
453656.8,0,0
454236.3,0,0
454817.7,0,0
455398.4,0,0
455979.2,0,0
456560.0,0,0
457142.8,0,0
457725.5,0,0
458307.2,0,0
458888.9,0,0
459470.9,0,0
460052.7,0,0
460633.7,0,0
461214.3,0,0
461796.3,0,0
462377.5,0,0
462959.5,0,0
463542.1,0,0
464123.6,0,0
464704.5,0,0
465285.7,0,0
465867.8,0,0
466450.1,0,0
467030.0,0,0
467613.5,0,0
468197.1,0,0
468779.6,0,0
469362.4,0,0
469943.7,0,0
470525.3,0,0
471106.6,0,0
471687.5,0,0
472268.0,0,0
472848.1,0,0
473428.2,0,0
474009.3,0,0
474590.2,0,0
475171.1,0,0
475752.2,0,0
476334.3,0,0
476916.2,0,0
477498.6,0,0
478080.4,0,0
478660.5,0,0
479242.2,0,0
479823.5,0,0
480405.9,0,0
480989.2,0,0
481570.4,0,0
482151.2,0,0
482732.1,0,0
483313.2,0,0
483895.5,0,0
484477.1,0,0
485058.9,0,0
485640.1,0,0
486220.8,0,0
486801.8,0,0
487384.4,0,0
487966.3,0,0
488548.6,0,0
489129.4,0,0
489710.4,0,0
490290.8,0,0
490872.0,0,0
491453.1,0,0
492034.4,0,0
492616.1,0,0
493197.3,0,0
493778.3,0,0
494360.4,0,0
494945.4,0,0
495527.9,0,0
496109.3,0,0
496690.4,0,0
497271.2,0,0
497852.2,0,0
498433.8,0,0
499015.2,0,0
499595.8,0,0
500177.5,0,0
500757.9,0,0
501337.9,0,0
501918.7,0,0
502499.2,0,0
503081.2,0,0
503662.8,0,0
504243.6,0,0
504824.7,0,0
505405.4,0,0
505987.9,0,0
506569.5,0,0
507151.6,0,0
507732.8,0,0
508312.6,0,0
508895.5,0,0
509478.6,0,0
510062.3,0,0
510643.9,0,0
511225.7,0,0
511807.6,0,0
512388.6,0,0
512971.1,0,0
513552.1,0,0
514135.1,0,0
514717.8,0,0
515299.1,0,0
515880.2,0,0
516460.7,0,0
517043.0,0,0
517624.6,0,0
518205.9,0,0
518786.7,0,0
519367.0,0,0
519947.5,0,0
520528.4,0,0
521109.5,0,0
521689.9,0,0
522272.0,0,0
522853.8,0,0
523434.8,0,0
524016.3,0,0
524597.8,0,0
525181.8,0,0
525764.1,0,0
526345.9,0,0
526927.4,0,0
527508.7,0,0
528091.6,0,0
528673.4,0,0
529254.7,0,0
529835.6,0,0
530415.9,0,0
530996.6,0,0
531577.9,0,0
532160.2,0,0
532741.8,0,0
533322.6,0,0
533903.4,0,0
534484.3,0,0
535064.7,0,0
535646.8,0,0
536229.2,0,0
536810.4,0,0
537390.6,0,0
537972.3,0,0
538553.2,0,0
539137.6,0,0
539720.4,0,0
540302.0,0,0
540883.4,0,0
541465.7,0,0
542047.6,0,0
542628.6,0,0
543209.5,0,0
543791.5,0,0
544372.9,0,0
544955.3,0,0
545536.8,0,0
546118.3,0,0
546699.1,0,0
547280.7,0,0
547861.7,0,0
548442.2,0,0
549022.1,0,0
549603.0,0,0
550185.3,0,0
550767.6,0,0
551348.7,0,0
551929.2,0,0
552510.3,0,0
553093.7,0,0
553674.7,0,0
554256.9,0,0
554838.6,0,0
555418.8,0,0
555999.2,0,0
556581.0,0,0
557164.7,0,0
557745.8,0,0
558327.8,0,0
558908.8,0,0
559490.1,0,0
560072.3,0,0
560654.5,0,0
561236.0,0,0
561816.9,0,0
562397.2,0,0
562980.9,0,0
563563.3,0,0
564145.9,0,0
564726.7,0,0
565307.9,0,0
565889.2,0,0
566469.0,0,0
567051.2,0,0
567633.0,0,0
568216.1,0,0
568797.2,0,0
569378.9,0,0
569959.9,0,0
570542.4,0,0
571124.5,0,0
571705.7,0,0
572287.0,0,0
572867.7,0,0
573449.6,0,0
574032.1,0,0
574615.3,0,0
575196.1,0,0
575776.6,0,0
576357.7,0,0
576939.0,0,0
577520.2,0,0
578101.7,0,0
578682.7,0,0
579263.5,0,0
579844.5,0,0
580425.7,0,0
581009.3,0,0
581591.3,0,0
582172.3,0,0
582753.1,0,0
583335.3,0,0
583916.3,0,0
584496.1,0,0
585080.2,0,0
585662.4,0,0
586243.8,0,0
586824.0,0,0
587405.0,0,0
587986.4,0,0
588567.3,0,0
589150.0,0,0
589733.0,0,0
590314.0,0,0
590895.4,0,0
591475.4,0,0
592058.1,0,0
592638.8,0,0
593219.7,0,0
593800.1,0,0
594380.9,0,0
594963.3,0,0
595544.1,0,0
596126.3,0,0
596707.1,0,0
597287.5,0,0
597868.1,0,0
598448.5,0,0
599029.6,0,0
599610.4,0,0
600191.1,0,0
600771.8,0,0
601353.2,0,0
601934.2,0,0
602515.4,0,0
603096.8,0,0
603677.7,0,0
604258.1,0,0
604838.9,0,0
605419.5,0,0
606000.7,0,0
606582.6,0,0
607166.1,0,0
607749.0,0,0
608330.4,0,0
608911.4,0,0
609492.3,0,0
610072.8,0,0
610652.9,0,0
611233.1,0,0
611815.2,0,0
612397.9,0,0
612980.0,0,0
613561.2,0,0
614142.6,0,0
614724.3,0,0
615305.2,0,0
615886.2,0,0
616467.0,0,0
617047.9,0,0
617629.5,0,0
618210.5,0,0
618790.7,0,0
619371.5,0,0
619952.9,0,0
620533.6,0,0
621114.1,0,0
621694.4,0,0
622275.1,0,0
622856.4,0,0
623437.6,0,0
624021.5,0,0
624604.0,0,0
625184.6,0,0
625765.2,0,0
626345.8,0,0
626926.5,0,0
627507.1,0,0
628089.6,0,0
628673.3,0,0
629256.0,0,0
629839.2,0,0
630424.3,0,0
631006.9,0,0
631590.4,0,0
632172.2,0,0
632754.9,0,0
633336.0,0,0
633917.0,0,0
634498.5,0,0
635079.3,0,0
635660.1,0,0
636241.7,0,0
636823.9,0,0
637404.2,0,0
637985.4,0,0
638566.9,0,0
639148.2,0,0
639729.5,0,0
640310.6,0,0
640890.5,0,0
641470.6,0,0
642050.6,0,0
642631.6,0,0
643212.4,0,0
643793.5,0,0
644376.1,0,0
644956.8,0,0
645538.1,0,0
646119.5,0,0
646700.6,0,0
647281.1,0,0
647861.7,0,0
648442.2,0,0
649022.5,0,0
649603.7,0,0
650185.9,0,0
650768.2,0,0
651349.0,0,0
651929.7,0,0
652510.4,0,0
653090.6,0,0
653672.8,0,0
654254.4,0,0
654835.2,0,0
655415.8,0,0
655996.5,0,0
656578.2,0,0
657159.5,0,0
657741.9,0,0
658323.2,0,0
658904.9,0,0
659487.3,0,0
660069.4,0,0
660650.9,0,0
661232.0,0,0
661812.9,0,0
662394.1,0,0
662975.1,0,0
663556.5,0,0
664140.2,0,0
664721.8,0,0
665302.8,0,0
665883.4,0,0
666464.3,0,0
667045.0,0,0
667626.0,0,0
668206.8,0,0
668787.4,0,0
669370.5,0,0
669952.0,0,0
670535.0,0,0
671116.0,0,0
671696.1,0,0
672277.2,0,0
672857.6,0,0
673440.1,0,0
674021.6,0,0
674603.2,0,0
675184.8,0,0
675765.9,0,0
676347.7,0,0
676928.4,0,0
677507.9,0,0
678089.0,0,0
678670.4,0,0
679251.7,0,0
679832.6,0,0
680414.3,0,0
680994.6,0,0
681578.3,0,0
682158.8,0,0
682741.2,0,0
683322.6,0,0
683903.5,0,0
684484.4,0,0
685064.7,0,0
685647.0,0,0
686229.6,0,0
686810.9,0,0
687391.8,0,0
687974.8,0,0
688555.7,0,0
689136.2,0,0
689719.1,0,0
690300.4,0,0
690882.5,0,0
691462.9,0,0
692043.5,0,0
692626.1,0,0
693207.4,0,0
693789.1,0,0
694370.5,0,0
694952.9,0,0
695534.1,0,0
696115.4,0,0
696696.3,0,0
697277.2,0,0
697858.6,0,0
698439.9,0,0
699020.4,0,0
699600.8,0,0
700180.8,0,0
700761.7,0,0
701342.6,0,0
701922.9,0,0
702503.6,0,0
703083.8,0,0
703664.3,0,0
704244.4,0,0
704825.1,0,0
705406.8,0,0
705987.8,0,0
706568.9,0,0
707149.0,0,0
707731.6,0,0
708314.3,0,0
708895.7,0,0
709477.5,0,0
710058.4,0,0
710638.9,0,0
711220.6,0,0
711802.9,0,0
712386.9,0,0
712968.0,0,0
713548.7,0,0
714128.7,0,0
714711.0,0,0
715295.7,0,0
715876.2,0,0
716456.9,0,0
717037.6,0,0
717620.0,0,0
718201.6,0,0
718782.9,0,0
719364.2,0,0
719944.7,0,0
720524.9,0,0
721106.5,0,0
721687.8,0,0
722268.1,0,0
722848.8,0,0
723433.7,0,0
724014.9,0,0
724597.2,0,0
725179.2,0,0
725760.1,0,0
726341.8,0,0
726923.3,0,0
727504.3,0,0
728085.0,0,0
728664.5,0,0
729248.5,0,0
729831.1,0,0
730414.2,0,0
730995.3,0,0
731576.5,0,0
732156.4,0,0
732738.6,0,0
733320.0,0,0
733900.8,0,0
734481.9,0,0
735063.6,0,0
735644.6,0,0
736225.1,0,0
736806.3,0,0
737387.8,0,0
741361.2,261324,843264
741956.6,43730046,44556840
742556.9,49123422,49940334
743141.3,54884628,55627974
743726.7,61895358,62603568
744316.6,68816052,69593436
744906.7,74454282,75245940
745500.2,80122158,80936874
746085.4,86223744,86987952
746671.4,93232278,94007466
747263.3,99474408,100281438
747852.9,105031386,105821946
748436.8,111006702,111753342
749024.2,117592506,118357812
749609.3,124537356,125310348
750199.5,130047120,130836582
750791.3,134514882,135307638
751375.3,138176712,138984840
751955.9,138254670,139308750
752539.8,138254670,139414158
753120.9,138254670,140152014
753703.1,138254670,140784462
754286.7,138254670,140995278
754867.3,138254670,141733134
755447.5,138254670,141838542
756028.1,140434200,144614286
756609.9,146333754,150542388
757192.1,151466904,155701890
757778.2,156542958,160761474
758368.6,162378828,166585266
758952.0,166062618,170543556
759533.4,166062618,170543556
760116.3,166062618,170754372
760697.9,166062618,171597636
761278.3,166062618,172124676
761858.7,166062618,172440900
762439.7,166062618,173073348
763022.4,168423318,175360482
763604.4,171416466,179004744
764185.9,173186442,180829620
764768.5,179456022,187015752
765352.6,186128568,193679514
765940.4,192667158,200460762
766522.8,194476662,202621626
767104.9,194476662,202621626
767685.5,194476662,203464890
768266.0,194476662,203464890
768846.8,194476662,204308154
769427.5,194602932,204413562
770010.4,197543376,207922770
770593.4,200605698,211263984
771173.7,201600486,212696874
771756.2,203370462,214380108
772339.3,210459150,221659848
772924.9,217412784,228680460
773507.1,222907176,234488880
774087.6,222907176,234488880
774668.8,222907176,234699696
775249.6,222907176,235437552
775831.0,222907176,235542960
776422.2,223683462,236857266
777004.2,226678806,240513606
777587.0,229707090,243519930
778167.3,230031000,244564128
778747.5,230031000,244578402
779330.0,234606366,249385446
779914.6,241691760,256474134
780501.0,248347836,263324556
781084.5,251280594,266356134
781665.4,251280594,266566950
782252.6,251280594,266777766
782833.8,251280594,267410214
783415.7,252706896,269377830
783997.7,255758238,272437956
784578.1,258404418,275798934
785157.8,258404418,275798934
785738.5,258404418,276431382
786325.6,258968790,277344918
786928.7,265340484,283493718
787526.0,271211490,289562364
788114.8,277013322,295668342
788696.3,279725382,298434204
789277.6,279725382,298645020
789884.5,279725382,298645020
790467.0,282144276,301638168
791048.1,285182442,305264862
791629.2,286849206,307033740
792210.8,286849206,307666188
792792.0,286849206,307666188
793373.4,286849206,308509452
793958.8,287768232,309856698
794547.3,293623866,315514692
795137.3,298718586,320804856
795724.6,304109766,326227878
796306.9,308116368,330512274
796888.5,308330478,330723090
797469.9,311322528,333617418
798051.8,314169642,337124430
798635.3,315240192,338549634
799216.6,315240192,338900994
799798.6,315240192,339638850
800381.2,315240192,339744258
800962.5,315240192,340587522
801545.1,315240192,340587522
802134.5,320112018,345822786
802723.9,325373634,351156870
803311.2,330672582,356616126
803895.0,336490884,362374038
804485.3,339790374,365829444
805068.6,343161234,369203598
805653.3,344701728,371084472
806236.1,349211214,375440238
806816.8,355840938,382405950
807400.4,362526660,389073006
807985.9,367265628,394075494
808567.6,373914018,401063166
809150.3,380685384,407853198
809743.9,386626662,413903178
810342.7,391408452,418641048
810927.6,395931114,423147240
811508.9,398885832,426349008
812100.5,402334650,430285338
812694.7,406081026,434093202
813297.0,409924026,438431400
813891.5,414161208,442687248
814480.2,418262238,447258222
815070.2,421930656,451016676
815650.2,426411594,455527260
816230.5,432642744,461746332
816812.4,438109686,467237430
817392.7,443953242,473098554
817976.1,448652682,477699174
818568.0,455033160,484180668
819153.6,460064196,489187548
819739.7,465313734,494464536
820320.0,471460338,500569416
820898.1,475072758,504258696
821476.9,475072758,504258696
822058.0,475072758,504258696
822636.2,475072758,505101960
823215.0,475072758,505945224
823794.6,475072758,505945224
824373.2,475072758,506788488
824952.9,475072758,506788488
825530.0,475072758,507631752
826108.1,475393374,508018248
826691.0,482434848,514962000
827271.5,489545496,522257112
827851.9,496473876,529193178
828429.9,503111286,535595616
829019.3,505048158,537636798
829605.4,509563134,542249496
830196.8,514123128,547064226
830776.8,519805278,552832020
831356.5,526268106,559436490
831935.7,532745208,566079390
832514.6,537932160,571132386
833091.8,537932160,571428846
833669.6,537932160,571494726
834248.6,540593712,574169454
834828.4,544856148,578422008
835406.2,548506998,582113484
835987.9,551856996,585416268
836566.9,556111746,589600746
837144.6,558817218,592165674
837721.8,558817218,592165674
838298.5,558817218,592165674
838875.2,558817218,592165674
839453.7,558817218,592165674
840031.9,558817218,592165674
840610.5,558817218,592165674
841187.3,558817218,592165674
841764.8,558817218,592165674
842341.8,558817218,592165674
842919.1,558817218,592165674
843498.6,558817218,592165674
844075.7,558817218,592165674
844652.9,558817218,592165674
845230.8,558817218,592165674
845808.3,558817218,592165674
846386.1,558817218,592165674
846963.1,558817218,592165674
847539.4,558817218,592165674
848116.5,558817218,592165674
848693.1,558817218,592165674
849272.2,558817218,592165674
849865.0,558817218,592165674
850456.0,558817218,592165674
851047.7,558817218,592165674
851637.2,558817218,592165674
852226.9,558817218,592165674
852817.5,558817218,592165674
853407.5,558817218,592165674
853996.6,558817218,592165674
854586.3,558817218,592165674
