time_us,rx_bytes,tx_bytes
1109668.7,561036276,615599190
1110245.3,561036276,615599190
1110822.0,561036276,615599190
1111399.5,561036276,615599190
1111975.9,561036276,615599190
1112553.2,561036276,615599190
1113129.8,561036276,615599190
1113706.3,561036276,615599190
1114284.3,561036276,615599190
1114861.3,561036276,615599190
1115438.1,561036276,615599190
1116014.6,561036276,615599190
1116591.2,561036276,615599190
1117169.6,561036276,615599190
1117746.9,561036276,615599190
1118323.3,561036276,615599190
1118900.2,561036276,615599190
1119481.8,561036276,615599190
1120059.7,561036276,615599190
1120636.6,561036276,615599190
1121213.6,561036276,615599190
1121790.4,561036276,615599190
1122368.4,561036276,615599190
1122947.5,561036276,615599190
1123525.5,561036276,615599190
1124102.7,561036276,615599190
1124679.1,561036276,615599190
1125255.2,561036276,615599190
1125832.4,561036276,615599190
1126408.8,561036276,615599190
1126985.7,561036276,615599190
1127562.9,561036276,615599190
1128141.2,561036276,615599190
1128718.5,561036276,615599190
1129295.1,561036276,615599190
1129872.2,561036276,615599190
1130448.4,561036276,615599190
1131024.9,561036276,615599190
1131602.7,561036276,615599190
1132178.6,561036276,615599190
1132754.8,561036276,615599190
1133331.1,561036276,615599190
1133913.1,561036276,615599190
1134493.6,561036276,615599190
1135071.6,561036276,615599190
1135649.3,561036276,615599190
1136226.5,561036276,615599190
1136803.5,561036276,615599190
1137382.5,561036276,615599190
1137961.8,561036276,615599190
1138538.4,561036276,615599190
1139115.7,561036276,615599190
1139692.4,561036276,615599190
1140271.4,561036276,615599190
1140849.8,561036276,615599190
1141426.9,561036276,615599190
1142003.6,561036276,615599190
1142581.2,561036276,615599190
1143159.7,561036276,615599190
1143738.6,561036276,615599190
1144315.4,561036276,615599190
1144891.8,561036276,615599190
1145468.7,561036276,615599190
1146047.0,561036276,615599190
1146625.2,561036276,615599190
1147202.0,561036276,615599190
1147778.8,561036276,615599190
1148355.7,561036276,615599190
1148932.8,561036276,615599190
1149510.6,561036276,615599190
1150087.9,561036276,615599190
1150664.4,561036276,615599190
1151241.2,561036276,615599190
1151818.1,561036276,615599190
1152396.5,561036276,615599190
1152972.9,561036276,615599190
1153550.6,561036276,615599190
1154129.9,561036276,615599190
1154707.8,561036276,615599190
1155284.7,561036276,615599190
1155861.8,561036276,615599190
1156439.9,561036276,615599190
1157017.0,561036276,615599190
1157593.6,561036276,615599190
1158170.3,561036276,615599190
1158747.1,561036276,615599190
1159325.2,561036276,615599190
1159901.7,561036276,615599190
1160478.8,561036276,615599190
1161057.0,561036276,615599190
1161633.8,561036276,615599190
1162212.1,561036276,615599190
1162789.1,561036276,615599190
1163369.5,561036276,615599190
1163946.3,561036276,615599190
1164523.3,561036276,615599190
1165101.6,561036276,615599190
1165678.3,561036276,615599190
1166255.9,561036276,615599190
1166833.1,561036276,615599190
1167410.0,561036276,615599190
1167986.8,561036276,615599190
1168563.8,561036276,615599190
1169141.5,561036276,615599190
1169718.7,561036276,615599190
1170296.3,561036276,615599190
1170875.6,561036276,615599190
1171453.0,561036276,615599190
1172030.3,561036276,615599190
1172608.5,561036276,615599190
1173186.3,561036276,615599190
1173762.9,561036276,615599190
1174340.3,561036276,615599190
1174917.3,561036276,615599190
1175495.1,561036276,615599190
1176073.3,561036276,615599190
1176649.9,561036276,615599190
1177226.2,561036276,615599190
1177802.6,561036276,615599190
1178379.5,561036276,615599190
1178956.7,561036276,615599190
1179532.5,561036276,615599190
1180109.4,561036276,615599190
1180686.3,561036276,615599190
1181262.6,561036276,615599190
1181841.0,561036276,615599190
1182417.9,561036276,615599190
1182995.2,561036276,615599190
1183572.3,561036276,615599190
1184150.0,561036276,615599190
1184727.6,561036276,615599190
1185304.8,561036276,615599190
1185882.4,561036276,615599190
1186460.8,561036276,615599190
1187037.9,561036276,615599190
1187615.4,561036276,615599190
1188191.8,561036276,615599190
1188768.4,561036276,615599190
1189345.2,561036276,615599190
1189922.4,561036276,615599190
1190498.3,561036276,615599190
1191075.3,561036276,615599190
1191653.6,561036276,615599190
1192230.2,561036276,615599190
1192807.7,561036276,615599190
1193385.9,561036276,615599190
1193963.1,561036276,615599190
1194541.7,561036276,615599190
1195119.9,561036276,615599190
1195696.7,561036276,615599190
1196273.3,561036276,615599190
1196851.4,561036276,615599190
1197430.3,561036276,615599190
1198007.7,561036276,615599190
1198585.6,561036276,615599190
1199163.7,561036276,615599190
1199742.2,561036276,615599190
1200321.2,561036276,615599190
1200897.7,561036276,615599190
1201474.5,561036276,615599190
1202051.1,561036276,615599190
1202628.2,561036276,615599190
1203205.6,561036276,615599190
1203782.4,561036276,615599190
1204360.6,561036276,615599190
1204941.0,561036276,615599190
1205518.1,561036276,615599190
1206095.4,561036276,615599190
1206672.2,561036276,615599190
1207249.7,561036276,615599190
1207827.5,561036276,615599190
1208404.1,561036276,615599190
1208980.9,561036276,615599190
1209557.7,561036276,615599190
1210135.0,561036276,615599190
1210712.8,561036276,615599190
1211289.4,561036276,615599190
1211865.9,561036276,615599190
1212442.4,561036276,615599190
1213018.6,561036276,615599190
1213596.3,561036276,615599190
1214172.6,561036276,615599190
1214750.1,561036276,615599190
1215327.3,561036276,615599190
1215906.2,561036276,615599190
1216483.6,561036276,615599190
1217060.7,561036276,615599190
1217644.3,561036276,615599190
1218220.7,561036276,615599190
1218796.6,561036276,615599190
1219373.3,561036276,615599190
1219950.9,561036276,615599190
1220530.1,561036276,615599190
1221107.2,561036276,615599190
1221683.9,561036276,615599190
1222260.6,561036276,615599190
1222837.7,561036276,615599190
1223415.6,561036276,615599190
1223991.7,561036276,615599190
1224567.7,561036276,615599190
1225144.1,561036276,615599190
1225720.5,561036276,615599190
1226298.5,561036276,615599190
1226875.8,561036276,615599190
1227453.3,561036276,615599190
1228031.1,561036276,615599190
1228607.6,561036276,615599190
1229185.8,561036276,615599190
1229762.1,561036276,615599190
1230339.5,561036276,615599190
1230916.3,561036276,615599190
1231494.5,561036276,615599190
1232072.2,561036276,615599190
1232649.7,561036276,615599190
1233226.4,561036276,615599190
1233803.8,561036276,615599190
1234382.7,561036276,615599190
1234960.2,561036276,615599190
1235538.4,561036276,615599190
1236116.2,561036276,615599190
1236693.1,561036276,615599190
1237269.2,561036276,615599190
1237845.9,561036276,615599190
1238422.2,561036276,615599190
1239003.1,561036276,615599190
1239580.5,561036276,615599190
1240157.0,561036276,615599190
1240733.7,561036276,615599190
1241310.2,561036276,615599190
1241887.9,561036276,615599190
1242465.1,561036276,615599190
1243042.1,561036276,615599190
1243619.0,561036276,615599190
1244195.7,561036276,615599190
1244773.9,561036276,615599190
1245350.5,561036276,615599190
1245927.5,561036276,615599190
1246505.4,561036276,615599190
1247082.8,561036276,615599190
1247660.5,561036276,615599190
1248237.1,561036276,615599190
1248813.8,561036276,615599190
1249390.5,561036276,615599190
1249967.8,561036276,615599190
1250546.4,561036276,615599190
1251124.3,561036276,615599190
1251701.8,561036276,615599190
1252278.8,561036276,615599190
1252855.2,561036276,615599190
1253432.2,561036276,615599190
1254012.2,561036276,615599190
1254592.9,561036276,615599190
1255170.0,561036276,615599190
1255747.1,561036276,615599190
1256324.4,561036276,615599190
1256902.8,561036276,615599190
1257480.9,561036276,615599190
1258058.0,561036276,615599190
1258634.6,561036276,615599190
1259211.6,561036276,615599190
1259788.1,561036276,615599190
1260366.3,561036276,615599190
1260944.4,561036276,615599190
1261520.9,561036276,615599190
1262098.0,561036276,615599190
1262677.7,561036276,615599190
1263255.4,561036276,615599190
1263833.7,561036276,615599190
1264410.8,561036276,615599190
1264988.0,561036276,615599190
1265564.7,561036276,615599190
1266142.3,561036276,615599190
1266719.4,561036276,615599190
1267296.9,561036276,615599190
1267874.3,561036276,615599190
1268452.2,561036276,615599190
1269029.3,561036276,615599190
1269608.2,561036276,615599190
1270184.1,561036276,615599190
1270761.2,561036276,615599190
1271338.9,561036276,615599190
1271915.7,561036276,615599190
1272492.4,561036276,615599190
1273070.0,561036276,615599190
1273648.6,561036276,615599190
1274226.2,561036276,615599190
1274803.2,561036276,615599190
1275380.2,561036276,615599190
1275956.7,561036276,615599190
1276533.7,561036276,615599190
1277111.7,561036276,615599190
1277688.9,561036276,615599190
1278265.6,561036276,615599190
1278843.0,561036276,615599190
1279420.8,561036276,615599190
1279999.4,561036276,615599190
1280575.5,561036276,615599190
1281151.7,561036276,615599190
1281727.9,561036276,615599190
1282306.4,561036276,615599190
1282884.7,561036276,615599190
1283462.3,561036276,615599190
1284041.4,561036276,615599190
1284620.4,561036276,615599190
1285197.5,561036276,615599190
1285775.6,561036276,615599190
1286352.4,561036276,615599190
1286929.5,561036276,615599190
1287506.6,561036276,615599190
1288083.7,561036276,615599190
1288661.4,561036276,615599190
1289238.4,561036276,615599190
1289817.1,561036276,615599190
1290393.8,561036276,615599190
1290970.8,561036276,615599190
1291548.6,561036276,615599190
1292125.3,561036276,615599190
1292703.9,561036276,615599190
1293280.5,561036276,615599190
1293857.8,561036276,615599190
1294435.9,561036276,615599190
1295012.7,561036276,615599190
1295590.4,561036276,615599190
1296167.8,561036276,615599190
1296746.5,561036276,615599190
1297325.6,561036276,615599190
1297902.5,561036276,615599190
1298479.4,561036276,615599190
1299056.7,561036276,615599190
1299635.4,561036276,615599190
1300212.7,561036276,615599190
1300789.5,561036276,615599190
1301367.6,561036276,615599190
1301944.8,561036276,615599190
1302522.5,561036276,615599190
1303100.3,561036276,615599190
1303677.8,561036276,615599190
1304254.3,561036276,615599190
1304833.6,561036276,615599190
1305410.0,561036276,615599190
1305986.6,561036276,615599190
1306562.7,561036276,615599190
1307140.0,561036276,615599190
1307718.5,561036276,615599190
1308295.2,561036276,615599190
1308871.6,561036276,615599190
1309449.2,561036276,615599190
1310025.8,561036276,615599190
1310604.9,561036276,615599190
